diff_t1k_minc,diff_t1k_minc_bin,ws_diff,ws_diff_bin,steps_diff
-18047.12109375,"[-inf, -6250)",20.0,"(16, 48]",-1620.1106702024697
-17221.953125,"[-inf, -6250)",20.0,"(16, 48]",-1442.3450000000007
-14681.8359375,"[-inf, -6250)",20.0,"(16, 48]",-677.75
-13998.4609375,"[-inf, -6250)",20.0,"(16, 48]",451.8318181818177
-12323.54296875,"[-inf, -6250)",20.0,"(16, 48]",-940.6750000000003
-9775.29296875,"[-inf, -6250)",20.0,"(16, 48]",700.0499494799177
-9775.29296875,"[-inf, -6250)",20.0,"(16, 48]",1611.0276999474622
-8674.4453125,"[-inf, -6250)",20.0,"(16, 48]",-775.8690476190477
-8451.3359375,"[-inf, -6250)",20.0,"(16, 48]",-111.84848484848499
-8451.3359375,"[-inf, -6250)",20.0,"(16, 48]",3081.911535028274
-7984.6953125,"[-inf, -6250)",20.0,"(16, 48]",-1596.132992327366
-6578.9375,"[-inf, -6250)",20.0,"(16, 48]",1104.0057650471879
-6398.8671875,"[-inf, -6250)",20.0,"(16, 48]",88.87705172098411
-6389.2890625,"[-inf, -6250)",20.0,"(16, 48]",2213.3571428571427
-4327.87890625,"[-6250, 6954)",20.0,"(16, 48]",4134.681261800133
-4327.87890625,"[-6250, 6954)",20.0,"(16, 48]",404.59523809523813
-4327.87890625,"[-6250, 6954)",20.0,"(16, 48]",-423.6876923076925
-4327.87890625,"[-6250, 6954)",20.0,"(16, 48]",1048.9761904761901
-3831.46875,"[-6250, 6954)",20.0,"(16, 48]",-4315.09090909091
-3477.92578125,"[-6250, 6954)",20.0,"(16, 48]",-4591.181264461276
-2104.578125,"[-6250, 6954)",20.0,"(16, 48]",-3017.538461538462
-411.796875,"[-6250, 6954)",20.0,"(16, 48]",-1067.2662304644
-344.20703125,"[-6250, 6954)",20.0,"(16, 48]",2217.4631578947365
-54.10546875,"[-6250, 6954)",20.0,"(16, 48]",-256.2626811594205
481.1171875,"[-6250, 6954)",20.0,"(16, 48]",3376.0030769230766
1639.76953125,"[-6250, 6954)",20.0,"(16, 48]",81.3000000000002
1644.4921875,"[-6250, 6954)",20.0,"(16, 48]",-1016.625
1679.18359375,"[-6250, 6954)",20.0,"(16, 48]",-1759.643591496863
2093.140625,"[-6250, 6954)",20.0,"(16, 48]",3613.9150706124296
2114.37109375,"[-6250, 6954)",20.0,"(16, 48]",2699.958333333333
2275.14453125,"[-6250, 6954)",20.0,"(16, 48]",442.67319703078346
2335.87890625,"[-6250, 6954)",20.0,"(16, 48]",1509.6666666666665
3114.875,"[-6250, 6954)",20.0,"(16, 48]",-1427.2446153846158
5228.96875,"[-6250, 6954)",20.0,"(16, 48]",2510.0553846153844
6345.6484375,"[-6250, 6954)",20.0,"(16, 48]",9099.765542151916
6345.6484375,"[-6250, 6954)",20.0,"(16, 48]",-1141.6111111111113
6345.6484375,"[-6250, 6954)",20.0,"(16, 48]",379.1428571428573
6393.0546875,"[-6250, 6954)",20.0,"(16, 48]",-2617.2549019607845
6522.28125,"[-6250, 6954)",20.0,"(16, 48]",-2289.7677183601195
6648.203125,"[-6250, 6954)",20.0,"(16, 48]",-827.5333333333333
7256.9921875,"[6954, inf)",20.0,"(16, 48]",1096.88
7493.46875,"[6954, inf)",20.0,"(16, 48]",-12144.611111111111
7493.46875,"[6954, inf)",20.0,"(16, 48]",465.1183605819169
7752.71484375,"[6954, inf)",20.0,"(16, 48]",6566.874383888616
9172.06640625,"[6954, inf)",20.0,"(16, 48]",-374.65000000000015
10897.93359375,"[6954, inf)",20.0,"(16, 48]",5468.852657004831
12264.4609375,"[6954, inf)",20.0,"(16, 48]",5206.592307692308
12395.75390625,"[6954, inf)",20.0,"(16, 48]",15.520833333333485
15341.1171875,"[6954, inf)",20.0,"(16, 48]",-919.0166870099063
15341.1171875,"[6954, inf)",20.0,"(16, 48]",1206.4135338345861
15341.1171875,"[6954, inf)",20.0,"(16, 48]",467.375
15341.1171875,"[6954, inf)",20.0,"(16, 48]",-1343.0212121212116
15341.1171875,"[6954, inf)",20.0,"(16, 48]",-2846.1708145868483
15341.1171875,"[6954, inf)",20.0,"(16, 48]",-1690.1036609507212
15341.1171875,"[6954, inf)",20.0,"(16, 48]",-1521.25
15341.1171875,"[6954, inf)",20.0,"(16, 48]",1308.0153846153846
15341.1171875,"[6954, inf)",20.0,"(16, 48]",-771.0081276289267
15341.1171875,"[6954, inf)",20.0,"(16, 48]",1289.8768115942025
15425.296875,"[6954, inf)",20.0,"(16, 48]",1716.3809523809525
18047.5859375,"[6954, inf)",20.0,"(16, 48]",1355.4945054945065
18644.765625,"[6954, inf)",20.0,"(16, 48]",268.3528410258946
21160.11328125,"[6954, inf)",20.0,"(16, 48]",7869.991847826086
21766.166015625,"[6954, inf)",20.0,"(16, 48]",-3939.25
22650.3515625,"[6954, inf)",20.0,"(16, 48]",3624.818181818182
24057.9296875,"[6954, inf)",20.0,"(16, 48]",5689.723443223444
26135.3671875,"[6954, inf)",20.0,"(16, 48]",-2086.764662001111
27204.578125,"[6954, inf)",20.0,"(16, 48]",-1380.6399999999994
27204.578125,"[6954, inf)",20.0,"(16, 48]",-1793.246153846154
27204.578125,"[6954, inf)",20.0,"(16, 48]",-1996.7147435897439
27480.78125,"[6954, inf)",20.0,"(16, 48]",-927.8264499300564
31453.09765625,"[6954, inf)",20.0,"(16, 48]",1531.5999999999995
31453.09765625,"[6954, inf)",20.0,"(16, 48]",808.6999999999997
51198.3984375,"[6954, inf)",20.0,"(16, 48]",-60.02083333333349
-41727.78125,"[-inf, -6250)",21.0,"(16, 48]",-416.6190476190477
-41386.158203125,"[-inf, -6250)",21.0,"(16, 48]",-3596.350000000001
-31965.875,"[-inf, -6250)",21.0,"(16, 48]",-652.8899999999999
-29575.6640625,"[-inf, -6250)",21.0,"(16, 48]",-1211.832380952381
-25760.5859375,"[-inf, -6250)",21.0,"(16, 48]",-290.33629470134537
-24395.453125,"[-inf, -6250)",21.0,"(16, 48]",-824.2307692307695
-22731.8125,"[-inf, -6250)",21.0,"(16, 48]",-1434.3636363636365
-22348.27734375,"[-inf, -6250)",21.0,"(16, 48]",2895.093379034984
-21679.6953125,"[-inf, -6250)",21.0,"(16, 48]",1784.8421456481908
-18344.62109375,"[-inf, -6250)",21.0,"(16, 48]",3057.765217391304
-16892.33203125,"[-inf, -6250)",21.0,"(16, 48]",0.24663062416266254
-15834.4296875,"[-inf, -6250)",21.0,"(16, 48]",-2856.208333333333
-15289.88671875,"[-inf, -6250)",21.0,"(16, 48]",-6176.396459078503
-11891.69921875,"[-inf, -6250)",21.0,"(16, 48]",-2694.869565217392
-11871.2265625,"[-inf, -6250)",21.0,"(16, 48]",-421.5750173534988
-11457.640625,"[-inf, -6250)",21.0,"(16, 48]",-232.375
-10751.9296875,"[-inf, -6250)",21.0,"(16, 48]",-1414.8429487179485
-10715.44921875,"[-inf, -6250)",21.0,"(16, 48]",-780.6999999999997
-10577.74609375,"[-inf, -6250)",21.0,"(16, 48]",-394.94861660079096
-9583.96484375,"[-inf, -6250)",21.0,"(16, 48]",-5212.307692307692
-9163.65234375,"[-inf, -6250)",21.0,"(16, 48]",1083.3540009031694
-8721.125,"[-inf, -6250)",21.0,"(16, 48]",-1158.7307692307695
-8657.44140625,"[-inf, -6250)",21.0,"(16, 48]",-46.83333333333349
-8657.44140625,"[-inf, -6250)",21.0,"(16, 48]",-1354.602272727273
-8603.234375,"[-inf, -6250)",21.0,"(16, 48]",-191.79999999999927
-7156.28125,"[-inf, -6250)",21.0,"(16, 48]",263.9521978457151
-5242.53125,"[-6250, 6954)",21.0,"(16, 48]",-1504.8230769230768
-3763.90625,"[-6250, 6954)",21.0,"(16, 48]",-1059.333333333333
-3593.1328125,"[-6250, 6954)",21.0,"(16, 48]",127.1466666666665
-2459.421875,"[-6250, 6954)",21.0,"(16, 48]",2555.666666666667
-2396.9609375,"[-6250, 6954)",21.0,"(16, 48]",1177.8304093567247
-2319.2734375,"[-6250, 6954)",21.0,"(16, 48]",177.21301408968586
-1674.640625,"[-6250, 6954)",21.0,"(16, 48]",-1453.8333333333335
-1494.76171875,"[-6250, 6954)",21.0,"(16, 48]",1931.25
34.23046875,"[-6250, 6954)",21.0,"(16, 48]",1399.915704165218
173.35546875,"[-6250, 6954)",21.0,"(16, 48]",-3402.9962900266546
1627.12109375,"[-6250, 6954)",21.0,"(16, 48]",984.614906832298
1744.3671875,"[-6250, 6954)",21.0,"(16, 48]",1628.6799999999994
1994.6953125,"[-6250, 6954)",21.0,"(16, 48]",396.25230769230797
1994.6953125,"[-6250, 6954)",21.0,"(16, 48]",-1841.7019607843133
1994.6953125,"[-6250, 6954)",21.0,"(16, 48]",1302.5714285714284
3685.4296875,"[-6250, 6954)",21.0,"(16, 48]",228.090579710145
5087.8046875,"[-6250, 6954)",21.0,"(16, 48]",520.3245566496771
5087.8046875,"[-6250, 6954)",21.0,"(16, 48]",-1661.1944444444446
5417.875,"[-6250, 6954)",21.0,"(16, 48]",2993.955357142857
6074.84375,"[-6250, 6954)",21.0,"(16, 48]",2844.2257549554606
6362.46875,"[-6250, 6954)",21.0,"(16, 48]",1771.3451086956518
7024.640625,"[6954, inf)",21.0,"(16, 48]",-1023.9292929292932
7024.640625,"[6954, inf)",21.0,"(16, 48]",5197.210769230769
7024.640625,"[6954, inf)",21.0,"(16, 48]",8635.214285714286
7439.8359375,"[6954, inf)",21.0,"(16, 48]",-1077.8846153846152
9343.9140625,"[6954, inf)",21.0,"(16, 48]",-934.5
9882.73046875,"[6954, inf)",21.0,"(16, 48]",4837.4
10324.81640625,"[6954, inf)",21.0,"(16, 48]",-972.2057142857138
12264.4609375,"[6954, inf)",21.0,"(16, 48]",-1445.5
12268.68359375,"[6954, inf)",21.0,"(16, 48]",-1091.3076923076924
12574.2734375,"[6954, inf)",21.0,"(16, 48]",-1222.0238095238094
13796.70703125,"[6954, inf)",21.0,"(16, 48]",1651.085
13832.0390625,"[6954, inf)",21.0,"(16, 48]",-1793.4059367588668
16540.515625,"[6954, inf)",21.0,"(16, 48]",2085.7236842105267
17073.07421875,"[6954, inf)",21.0,"(16, 48]",-3009.376377994915
19111.9609375,"[6954, inf)",21.0,"(16, 48]",-60.589285714285325
20885.6640625,"[6954, inf)",21.0,"(16, 48]",369.6666666666665
23052.953125,"[6954, inf)",21.0,"(16, 48]",791.0960144927541
23813.35546875,"[6954, inf)",21.0,"(16, 48]",1093.3153846153846
31245.828125,"[6954, inf)",21.0,"(16, 48]",-904.9682274247486
33730.37109375,"[6954, inf)",21.0,"(16, 48]",-639.347826086956
34041.16796875,"[6954, inf)",21.0,"(16, 48]",1773.0760869565215
51596.86328125,"[6954, inf)",21.0,"(16, 48]",-2894.130769230769
,,21.0,"(16, 48]",-1361.5333333333333
,,21.0,"(16, 48]",619.9076923076917
-53921.62890625,"[-inf, -6250)",22.0,"(16, 48]",2700.8095238095234
-52763.16015625,"[-inf, -6250)",22.0,"(16, 48]",4853.836956521739
-33865.45703125,"[-inf, -6250)",22.0,"(16, 48]",-1428.6979734819552
-31006.5703125,"[-inf, -6250)",22.0,"(16, 48]",907.3489042527091
-29355.921875,"[-inf, -6250)",22.0,"(16, 48]",-4950.483591714583
-23391.7109375,"[-inf, -6250)",22.0,"(16, 48]",-964.6269460088442
-23391.7109375,"[-inf, -6250)",22.0,"(16, 48]",2991.551949808444
-23391.7109375,"[-inf, -6250)",22.0,"(16, 48]",10700.403348485965
-20290.60546875,"[-inf, -6250)",22.0,"(16, 48]",-2232.678095238095
-18327.8671875,"[-inf, -6250)",22.0,"(16, 48]",4815.392727272728
-18327.8671875,"[-inf, -6250)",22.0,"(16, 48]",3075.205128205129
-17994.09375,"[-inf, -6250)",22.0,"(16, 48]",-1412.585
-17130.921875,"[-inf, -6250)",22.0,"(16, 48]",1227.204545454545
-16919.96484375,"[-inf, -6250)",22.0,"(16, 48]",6240.538461538463
-14112.7421875,"[-inf, -6250)",22.0,"(16, 48]",1518.935897435897
-11417.09765625,"[-inf, -6250)",22.0,"(16, 48]",2244.054574546197
-11417.09765625,"[-inf, -6250)",22.0,"(16, 48]",492.3691047714788
-10615.6171875,"[-inf, -6250)",22.0,"(16, 48]",17.322169605637555
-10329.6015625,"[-inf, -6250)",22.0,"(16, 48]",1028.1907692307686
-9820.328125,"[-inf, -6250)",22.0,"(16, 48]",889.187969924812
-8657.44140625,"[-inf, -6250)",22.0,"(16, 48]",840.0500000000003
-6281.81640625,"[-inf, -6250)",22.0,"(16, 48]",-552.5333333333333
-5542.56640625,"[-6250, 6954)",22.0,"(16, 48]",-1012.9704296865834
-5367.44140625,"[-6250, 6954)",22.0,"(16, 48]",2125.4830769230775
-5156.21875,"[-6250, 6954)",22.0,"(16, 48]",-1160.7115384615379
-5062.5390625,"[-6250, 6954)",22.0,"(16, 48]",1433.1923076923074
-4405.24609375,"[-6250, 6954)",22.0,"(16, 48]",-1818.8952380952387
-3976.52734375,"[-6250, 6954)",22.0,"(16, 48]",2446.830303030303
-3934.4296875,"[-6250, 6954)",22.0,"(16, 48]",-811.5254794039087
-3405.96875,"[-6250, 6954)",22.0,"(16, 48]",-825.5267857142853
-3405.96875,"[-6250, 6954)",22.0,"(16, 48]",1720.7777777777776
-3405.96875,"[-6250, 6954)",22.0,"(16, 48]",1660.1000000000006
-3134.796875,"[-6250, 6954)",22.0,"(16, 48]",-2230.3532247227367
-2858.18359375,"[-6250, 6954)",22.0,"(16, 48]",-6452.571428571428
-1113.5390625,"[-6250, 6954)",22.0,"(16, 48]",5423.109090909092
-502.7578125,"[-6250, 6954)",22.0,"(16, 48]",603.284420289855
-457.296875,"[-6250, 6954)",22.0,"(16, 48]",-1186.158220561857
775.9609375,"[-6250, 6954)",22.0,"(16, 48]",-353.96310913099984
1116.98046875,"[-6250, 6954)",22.0,"(16, 48]",2225.055892796676
3426.359375,"[-6250, 6954)",22.0,"(16, 48]",2770.95
5471.62109375,"[-6250, 6954)",22.0,"(16, 48]",-2532.7982558459216
7343.0234375,"[6954, inf)",22.0,"(16, 48]",1860.845833333333
8542.44140625,"[6954, inf)",22.0,"(16, 48]",294.91666666666697
8542.44140625,"[6954, inf)",22.0,"(16, 48]",281.322222222223
8862.15625,"[6954, inf)",22.0,"(16, 48]",-1636.958333333333
9145.80078125,"[6954, inf)",22.0,"(16, 48]",3068.083333333333
9556.546875,"[6954, inf)",22.0,"(16, 48]",518.282608695652
11760.61328125,"[6954, inf)",22.0,"(16, 48]",968.6205183279137
12413.2421875,"[6954, inf)",22.0,"(16, 48]",370.97619047618986
17199.953125,"[6954, inf)",22.0,"(16, 48]",-1821.8461538461536
17199.953125,"[6954, inf)",22.0,"(16, 48]",-1444.6913043478262
19111.9609375,"[6954, inf)",22.0,"(16, 48]",659.8269230769229
19113.265625,"[6954, inf)",22.0,"(16, 48]",534.8235294117649
21017.57421875,"[6954, inf)",22.0,"(16, 48]",-2429.0416666666665
27580.6015625,"[6954, inf)",22.0,"(16, 48]",-5815.9248120300745
29287.47265625,"[6954, inf)",22.0,"(16, 48]",-1999.995877659614
30568.3671875,"[6954, inf)",22.0,"(16, 48]",-1251.0
30568.3671875,"[6954, inf)",22.0,"(16, 48]",1319.3333333333335
41503.40234375,"[6954, inf)",22.0,"(16, 48]",-1226.248366013072
-43551.48046875,"[-inf, -6250)",23.0,"(16, 48]",1739.3636363636358
-42899.09765625,"[-inf, -6250)",23.0,"(16, 48]",-1131.5277777777776
-42298.6796875,"[-inf, -6250)",23.0,"(16, 48]",9299.84
-40930.20703125,"[-inf, -6250)",23.0,"(16, 48]",5968.177881334712
-38745.0546875,"[-inf, -6250)",23.0,"(16, 48]",1114.6987194177254
-31651.23046875,"[-inf, -6250)",23.0,"(16, 48]",-1797.6944444444446
-30568.3671875,"[-inf, -6250)",23.0,"(16, 48]",200.98923076922986
-27028.62890625,"[-inf, -6250)",23.0,"(16, 48]",-1725.5179814363019
-23100.0859375,"[-inf, -6250)",23.0,"(16, 48]",-979.1602564102564
-22590.55078125,"[-inf, -6250)",23.0,"(16, 48]",-2892.9615384615386
-19111.9609375,"[-inf, -6250)",23.0,"(16, 48]",3481.3095238095248
-19029.4296875,"[-inf, -6250)",23.0,"(16, 48]",2259.4452912338484
-15609.453125,"[-inf, -6250)",23.0,"(16, 48]",2787.651896220167
-15609.453125,"[-inf, -6250)",23.0,"(16, 48]",5571.2493583496425
-12567.20703125,"[-inf, -6250)",23.0,"(16, 48]",-2980.391118970254
-12546.72265625,"[-inf, -6250)",23.0,"(16, 48]",-769.2166666666667
-11332.53515625,"[-inf, -6250)",23.0,"(16, 48]",-1194.4951965568007
-10453.28515625,"[-inf, -6250)",23.0,"(16, 48]",1138.5483333333332
-10453.28515625,"[-inf, -6250)",23.0,"(16, 48]",3113.33076923077
-9200.81640625,"[-inf, -6250)",23.0,"(16, 48]",-756.923273657289
-8657.44140625,"[-inf, -6250)",23.0,"(16, 48]",1569.1924082716705
-8657.44140625,"[-inf, -6250)",23.0,"(16, 48]",-456.26468985368456
-8384.5,"[-inf, -6250)",23.0,"(16, 48]",4964.285714285715
-6635.6953125,"[-inf, -6250)",23.0,"(16, 48]",241.4934640522879
-6230.00390625,"[-6250, 6954)",23.0,"(16, 48]",-906.190476190476
-5969.40234375,"[-6250, 6954)",23.0,"(16, 48]",-617.0567998105626
-3003.01171875,"[-6250, 6954)",23.0,"(16, 48]",-948.7395017073759
-2781.03125,"[-6250, 6954)",23.0,"(16, 48]",1081.9714285714283
-1877.82421875,"[-6250, 6954)",23.0,"(16, 48]",1785.6873787373986
-697.2890625,"[-6250, 6954)",23.0,"(16, 48]",-1473.4680379502724
-697.2890625,"[-6250, 6954)",23.0,"(16, 48]",-1053.4874506557198
279.6484375,"[-6250, 6954)",23.0,"(16, 48]",-1486.2782608695652
934.1875,"[-6250, 6954)",23.0,"(16, 48]",-46.27177311515379
1587.42578125,"[-6250, 6954)",23.0,"(16, 48]",3155.6538461538457
2766.84375,"[-6250, 6954)",23.0,"(16, 48]",-3720.7866666666655
2766.84375,"[-6250, 6954)",23.0,"(16, 48]",-2179.248333333335
2766.84375,"[-6250, 6954)",23.0,"(16, 48]",-1018.2999999999993
2798.96484375,"[-6250, 6954)",23.0,"(16, 48]",1488.8571428571427
3114.875,"[-6250, 6954)",23.0,"(16, 48]",-1807.7085398124545
3403.5546875,"[-6250, 6954)",23.0,"(16, 48]",259.16869565217394
3403.5546875,"[-6250, 6954)",23.0,"(16, 48]",-1306.3743315508018
3472.49609375,"[-6250, 6954)",23.0,"(16, 48]",-2354.083333333333
4341.1640625,"[-6250, 6954)",23.0,"(16, 48]",-3643.4252631578943
4374.2890625,"[-6250, 6954)",23.0,"(16, 48]",1124.8523385219532
7124.56640625,"[6954, inf)",23.0,"(16, 48]",-2309.9214285714293
8550.484375,"[6954, inf)",23.0,"(16, 48]",-1612.454106280193
9033.515625,"[6954, inf)",23.0,"(16, 48]",2632.282051282052
9225.6328125,"[6954, inf)",23.0,"(16, 48]",-1884.767272727273
10154.9921875,"[6954, inf)",23.0,"(16, 48]",-3212.357142857143
10925.6875,"[6954, inf)",23.0,"(16, 48]",-1368.4071209701306
11245.62890625,"[6954, inf)",23.0,"(16, 48]",-1980.5676923076928
11245.62890625,"[6954, inf)",23.0,"(16, 48]",-1390.9375
11473.015625,"[6954, inf)",23.0,"(16, 48]",708.0555555555558
11793.46875,"[6954, inf)",23.0,"(16, 48]",4596.446381540304
12264.4609375,"[6954, inf)",23.0,"(16, 48]",-772.0
12264.4609375,"[6954, inf)",23.0,"(16, 48]",-2189.2514285714287
12264.4609375,"[6954, inf)",23.0,"(16, 48]",919.6875
12264.4609375,"[6954, inf)",23.0,"(16, 48]",-7029.5
12264.4609375,"[6954, inf)",23.0,"(16, 48]",3634.725
12264.4609375,"[6954, inf)",23.0,"(16, 48]",-492.1010101010106
12264.4609375,"[6954, inf)",23.0,"(16, 48]",-3773.083333333333
12264.4609375,"[6954, inf)",23.0,"(16, 48]",-492.3384615384616
12264.4609375,"[6954, inf)",23.0,"(16, 48]",716.876923076924
12264.4609375,"[6954, inf)",23.0,"(16, 48]",2027.550724637681
12264.4609375,"[6954, inf)",23.0,"(16, 48]",2077.835
12264.4609375,"[6954, inf)",23.0,"(16, 48]",-1164.5911111111106
12965.359375,"[6954, inf)",23.0,"(16, 48]",2132.823007440384
15774.05859375,"[6954, inf)",23.0,"(16, 48]",-1101.5252525252527
16540.515625,"[6954, inf)",23.0,"(16, 48]",-305.8566433566439
17711.7421875,"[6954, inf)",23.0,"(16, 48]",-502.10345092777703
18438.08984375,"[6954, inf)",23.0,"(16, 48]",708.8694118560608
19719.36328125,"[6954, inf)",23.0,"(16, 48]",626.6500000000002
20885.6640625,"[6954, inf)",23.0,"(16, 48]",164.108695652174
25968.58984375,"[6954, inf)",23.0,"(16, 48]",-1283.0508413442706
32823.70703125,"[6954, inf)",23.0,"(16, 48]",-1868.91
39493.12890625,"[6954, inf)",23.0,"(16, 48]",-1901.729411764707
43684.5546875,"[6954, inf)",23.0,"(16, 48]",3065.2058823529405
66421.76171875,"[6954, inf)",23.0,"(16, 48]",415.89198821987634
-54876.76171875,"[-inf, -6250)",24.0,"(16, 48]",-1872.8833333333332
-47597.6953125,"[-inf, -6250)",24.0,"(16, 48]",-6093.896358543418
-34927.81640625,"[-inf, -6250)",24.0,"(16, 48]",2062.0930454474246
-30243.4453125,"[-inf, -6250)",24.0,"(16, 48]",340.7307692307695
-29907.67578125,"[-inf, -6250)",24.0,"(16, 48]",-2280.087121212121
-27949.1484375,"[-inf, -6250)",24.0,"(16, 48]",-1468.0297619047612
-26791.57421875,"[-inf, -6250)",24.0,"(16, 48]",2850.84
-26715.31640625,"[-inf, -6250)",24.0,"(16, 48]",-2853.9327485380113
-26129.97265625,"[-inf, -6250)",24.0,"(16, 48]",-985.5357142857142
-24797.40625,"[-inf, -6250)",24.0,"(16, 48]",4062.2205890609553
-22170.2890625,"[-inf, -6250)",24.0,"(16, 48]",-61.22672064777316
-20724.765625,"[-inf, -6250)",24.0,"(16, 48]",6678.845527988837
-15041.80078125,"[-inf, -6250)",24.0,"(16, 48]",-1300.0361766632604
-11424.6953125,"[-inf, -6250)",24.0,"(16, 48]",633.8499999999995
-9740.3046875,"[-inf, -6250)",24.0,"(16, 48]",2286.142857142857
-8657.44140625,"[-inf, -6250)",24.0,"(16, 48]",-492.44714691429186
-8255.4140625,"[-inf, -6250)",24.0,"(16, 48]",2446.7669565217393
-7320.65234375,"[-inf, -6250)",24.0,"(16, 48]",327.49648030499975
-7316.46484375,"[-inf, -6250)",24.0,"(16, 48]",-184.5588235294117
-7219.12890625,"[-inf, -6250)",24.0,"(16, 48]",-500.309147627826
-5855.9921875,"[-6250, 6954)",24.0,"(16, 48]",8069.003636363635
-5206.81640625,"[-6250, 6954)",24.0,"(16, 48]",726.5434782608701
-4914.63671875,"[-6250, 6954)",24.0,"(16, 48]",5273.023136417
-386.34765625,"[-6250, 6954)",24.0,"(16, 48]",4020.2343056469426
0.3359375,"[-6250, 6954)",24.0,"(16, 48]",1765.3999999999994
517.015625,"[-6250, 6954)",24.0,"(16, 48]",112.03409090909099
556.546875,"[-6250, 6954)",24.0,"(16, 48]",-8060.071428571428
1117.8671875,"[-6250, 6954)",24.0,"(16, 48]",-612.666666666667
1318.0234375,"[-6250, 6954)",24.0,"(16, 48]",2067.333333333333
1861.9765625,"[-6250, 6954)",24.0,"(16, 48]",988.6111111111113
3060.8203125,"[-6250, 6954)",24.0,"(16, 48]",2900.3795986622063
4680.02734375,"[-6250, 6954)",24.0,"(16, 48]",10406.477893991325
8637.140625,"[6954, inf)",24.0,"(16, 48]",982.4052173913043
9569.4765625,"[6954, inf)",24.0,"(16, 48]",-4574.576923076923
9883.6015625,"[6954, inf)",24.0,"(16, 48]",-28.632107362462197
9895.578125,"[6954, inf)",24.0,"(16, 48]",-177.063449415381
11732.3828125,"[6954, inf)",24.0,"(16, 48]",-2812.930480065969
12522.47265625,"[6954, inf)",24.0,"(16, 48]",2801.2581818181825
12655.859375,"[6954, inf)",24.0,"(16, 48]",-1821.263888888889
13154.39453125,"[6954, inf)",24.0,"(16, 48]",-1737.9997567730506
13154.39453125,"[6954, inf)",24.0,"(16, 48]",4218.534188034188
15848.47265625,"[6954, inf)",24.0,"(16, 48]",1185.6309523809525
15848.47265625,"[6954, inf)",24.0,"(16, 48]",-48.66666666666653
17335.40625,"[6954, inf)",24.0,"(16, 48]",6947.512820512821
17335.40625,"[6954, inf)",24.0,"(16, 48]",2500.25
17335.40625,"[6954, inf)",24.0,"(16, 48]",-47.875
21473.2109375,"[6954, inf)",24.0,"(16, 48]",-4026.700952380952
26701.9296875,"[6954, inf)",24.0,"(16, 48]",1007.7435897435896
36457.65234375,"[6954, inf)",24.0,"(16, 48]",7172.47342995169
40107.1015625,"[6954, inf)",24.0,"(16, 48]",1624.1098583676014
,,24.0,"(16, 48]",-1434.0178571428573
-68340.6875,"[-inf, -6250)",25.0,"(16, 48]",-831.3030769230772
-40020.05078125,"[-inf, -6250)",25.0,"(16, 48]",-2249.2199999999993
-34770.88671875,"[-inf, -6250)",25.0,"(16, 48]",3640.878205128206
-32502.25390625,"[-inf, -6250)",25.0,"(16, 48]",1310.8723374709054
-32502.25390625,"[-inf, -6250)",25.0,"(16, 48]",3363.5643833656145
-28231.0234375,"[-inf, -6250)",25.0,"(16, 48]",390.2692307692305
-26146.45703125,"[-inf, -6250)",25.0,"(16, 48]",1009.9428571428576
-21785.49609375,"[-inf, -6250)",25.0,"(16, 48]",1825.666666666667
-20193.58984375,"[-inf, -6250)",25.0,"(16, 48]",-820.8608695652174
-18866.75,"[-inf, -6250)",25.0,"(16, 48]",-1107.9761904761908
-18613.234375,"[-inf, -6250)",25.0,"(16, 48]",-509.1714285714288
-17875.125,"[-inf, -6250)",25.0,"(16, 48]",-569.7769230769228
-16871.37109375,"[-inf, -6250)",25.0,"(16, 48]",1065.6111111111113
-12650.0625,"[-inf, -6250)",25.0,"(16, 48]",-2640.676691729325
