steps_diff,ws_diff,ws_diff_bin,Move Season
-56.92261904761926,-15.0,"(-16, 16]",Spring
264.4166666666661,-15.0,"(-16, 16]",Fall
163.18055555555475,-15.0,"(-16, 16]",Spring
3924.086888261157,-15.0,"(-16, 16]",Summer
-1899.8678260869565,-15.0,"(-16, 16]",Spring
-669.4507281875767,-15.0,"(-16, 16]",Spring
-2823.25,-14.0,"(-16, 16]",Summer
2879.214285714286,-14.0,"(-16, 16]",Fall
-97.15476190476193,-14.0,"(-16, 16]",Summer
365.5,-14.0,"(-16, 16]",Summer
1579.290760869565,-14.0,"(-16, 16]",Winter
-1878.2950941468566,-14.0,"(-16, 16]",Fall
294.4019147404161,-14.0,"(-16, 16]",Winter
-1055.9949494949497,-14.0,"(-16, 16]",Fall
1349.9927481357865,-14.0,"(-16, 16]",Fall
703.7142857142858,-14.0,"(-16, 16]",Fall
32.5,-14.0,"(-16, 16]",Summer
-2033.0799999999995,-14.0,"(-16, 16]",Summer
347.08496732026106,-14.0,"(-16, 16]",Summer
-2761.12,-14.0,"(-16, 16]",Summer
-8347.295238095241,-14.0,"(-16, 16]",Fall
-445.6577860516458,-14.0,"(-16, 16]",Fall
-578.9065934065931,-14.0,"(-16, 16]",Summer
-1545.1726190476202,-14.0,"(-16, 16]",Summer
2015.2264798473334,-14.0,"(-16, 16]",Winter
1636.2788461538455,-14.0,"(-16, 16]",Summer
-3717.944444444444,-14.0,"(-16, 16]",Summer
5987.284615384616,-14.0,"(-16, 16]",Summer
1741.0686274509799,-14.0,"(-16, 16]",Winter
-1961.245871027755,-14.0,"(-16, 16]",Winter
-1207.2446153846158,-14.0,"(-16, 16]",Summer
-520.9249356583041,-14.0,"(-16, 16]",Fall
-242.09345703200046,-14.0,"(-16, 16]",Winter
2853.697011579599,-14.0,"(-16, 16]",Winter
1545.625,-14.0,"(-16, 16]",Winter
1987.053571428572,-14.0,"(-16, 16]",Fall
2234.7179487179487,-14.0,"(-16, 16]",Summer
-295.5907692307692,-14.0,"(-16, 16]",Summer
1785.2888501431266,-14.0,"(-16, 16]",Fall
1890.6761133603231,-14.0,"(-16, 16]",Summer
-319.6666666666665,-14.0,"(-16, 16]",Winter
-592.9940049922029,-14.0,"(-16, 16]",Winter
7245.753787878789,-14.0,"(-16, 16]",Fall
6743.55135019185,-14.0,"(-16, 16]",Winter
-2971.666666666667,-14.0,"(-16, 16]",Summer
1157.1100296013722,-14.0,"(-16, 16]",Winter
2850.642857142857,-14.0,"(-16, 16]",Winter
-2872.892082558481,-14.0,"(-16, 16]",Fall
-5507.405119910447,-14.0,"(-16, 16]",Winter
255.06860799291283,-14.0,"(-16, 16]",Winter
1122.7473763203452,-14.0,"(-16, 16]",Fall
4406.468764444679,-14.0,"(-16, 16]",Winter
-94.30566801619352,-14.0,"(-16, 16]",Spring
-1625.8058308544314,-14.0,"(-16, 16]",Fall
91.72727272727299,-14.0,"(-16, 16]",Fall
12428.0,-14.0,"(-16, 16]",Spring
-3261.4305231547837,-14.0,"(-16, 16]",Spring
1833.0637928810372,-14.0,"(-16, 16]",Spring
3416.8,-14.0,"(-16, 16]",Spring
-844.0495238095236,-14.0,"(-16, 16]",Spring
-1939.2716712213323,-14.0,"(-16, 16]",Spring
-2246.4604055792306,-14.0,"(-16, 16]",Winter
-4533.018542667771,-14.0,"(-16, 16]",Spring
-3400.209586367874,-14.0,"(-16, 16]",Spring
198.48974358974374,-14.0,"(-16, 16]",Spring
-1146.3193882490475,-14.0,"(-16, 16]",Fall
477.9914529914531,-14.0,"(-16, 16]",Fall
924.9615384615379,-14.0,"(-16, 16]",Spring
-478.7660904261811,-14.0,"(-16, 16]",Spring
1648.7905982905984,-14.0,"(-16, 16]",Spring
93.00307692307707,-14.0,"(-16, 16]",Spring
-521.7046153846156,-14.0,"(-16, 16]",Fall
5593.141666666666,-14.0,"(-16, 16]",Winter
-1558.696969696969,-14.0,"(-16, 16]",Spring
-25.89077524230743,-14.0,"(-16, 16]",Spring
-1834.3166666666666,-14.0,"(-16, 16]",Fall
-3111.146853146854,-14.0,"(-16, 16]",Spring
-2007.332307692308,-14.0,"(-16, 16]",Fall
-1162.7136363636369,-14.0,"(-16, 16]",Winter
629.0011773368415,-14.0,"(-16, 16]",Winter
-116.42948717948731,-14.0,"(-16, 16]",Spring
-3770.200118259,-14.0,"(-16, 16]",Spring
-543.2713043478261,-14.0,"(-16, 16]",Fall
1621.5619047619045,-14.0,"(-16, 16]",Spring
-3136.850980392157,-14.0,"(-16, 16]",Spring
1832.1875,-14.0,"(-16, 16]",Fall
1653.9567400069425,-14.0,"(-16, 16]",Winter
-1539.4222222222227,-14.0,"(-16, 16]",Winter
-1379.3153846153846,-14.0,"(-16, 16]",Spring
2264.0166666666664,-14.0,"(-16, 16]",Spring
1177.8496732026142,-14.0,"(-16, 16]",Spring
58.359712036616656,-14.0,"(-16, 16]",Summer
-405.9097744360902,-14.0,"(-16, 16]",Fall
-281.318181818182,-14.0,"(-16, 16]",Fall
1662.0670613000002,-14.0,"(-16, 16]",Winter
1164.2461538461541,-14.0,"(-16, 16]",Winter
-808.3255687512196,-14.0,"(-16, 16]",Winter
10959.596070862875,-14.0,"(-16, 16]",Winter
-1269.3974358974365,-14.0,"(-16, 16]",Fall
-2188.077142858771,-14.0,"(-16, 16]",Summer
1814.9640538944168,-14.0,"(-16, 16]",Fall
2856.0514705882347,-14.0,"(-16, 16]",Fall
2769.026666666666,-14.0,"(-16, 16]",Winter
-448.4448160535121,-14.0,"(-16, 16]",Winter
-688.5555555555558,-14.0,"(-16, 16]",Winter
166.9027215038691,-14.0,"(-16, 16]",Spring
-1663.7005765761032,-14.0,"(-16, 16]",Fall
5528.28,-14.0,"(-16, 16]",Spring
-401.7325367942945,-14.0,"(-16, 16]",Fall
-4308.997435897436,-14.0,"(-16, 16]",Spring
-150.80671149806085,-14.0,"(-16, 16]",Fall
-932.525454545454,-14.0,"(-16, 16]",Summer
3069.3787477371006,-14.0,"(-16, 16]",Winter
5152.415932832078,-14.0,"(-16, 16]",Spring
369.0500000000001,-14.0,"(-16, 16]",Winter
-1129.353666703952,-14.0,"(-16, 16]",Spring
-6965.636752136753,-14.0,"(-16, 16]",Winter
-2269.772575250836,-13.0,"(-16, 16]",Winter
3137.9,-13.0,"(-16, 16]",Spring
-2933.25,-13.0,"(-16, 16]",Spring
-792.0,-13.0,"(-16, 16]",Spring
1498.3787892713535,-13.0,"(-16, 16]",Spring
-1078.5,-13.0,"(-16, 16]",Spring
-1975.7538461538445,-13.0,"(-16, 16]",Spring
-3845.4577777777777,-13.0,"(-16, 16]",Spring
706.3466666666671,-13.0,"(-16, 16]",Spring
-1379.5500621864774,-13.0,"(-16, 16]",Spring
-1398.2692307692307,-13.0,"(-16, 16]",Summer
3015.1442307692305,-13.0,"(-16, 16]",Spring
-578.4329766456449,-13.0,"(-16, 16]",Spring
2471.785714285715,-13.0,"(-16, 16]",Spring
-1295.92,-13.0,"(-16, 16]",Summer
2124.7815727960237,-13.0,"(-16, 16]",Winter
1852.4444444444446,-13.0,"(-16, 16]",Winter
-4786.759999999998,-13.0,"(-16, 16]",Spring
-2200.645833333333,-13.0,"(-16, 16]",Spring
-310.6666666666665,-13.0,"(-16, 16]",Summer
-2564.05,-13.0,"(-16, 16]",Spring
-253.62064027666636,-13.0,"(-16, 16]",Winter
-3932.6923076923076,-13.0,"(-16, 16]",Spring
1242.9230769230771,-13.0,"(-16, 16]",Summer
2467.0501098629998,-13.0,"(-16, 16]",Winter
1827.416666666667,-13.0,"(-16, 16]",Spring
7638.5,-13.0,"(-16, 16]",Winter
4693.6648351648355,-13.0,"(-16, 16]",Spring
124.71040723981925,-13.0,"(-16, 16]",Winter
951.9591041773807,-13.0,"(-16, 16]",Spring
2525.2861103775117,-13.0,"(-16, 16]",Winter
-3935.44,-13.0,"(-16, 16]",Summer
1414.9580224097015,-13.0,"(-16, 16]",Summer
983.0,-13.0,"(-16, 16]",Summer
-1250.1512073348213,-13.0,"(-16, 16]",Spring
498.2893772893772,-13.0,"(-16, 16]",Summer
-879.2912280701753,-13.0,"(-16, 16]",Summer
1135.1904761904761,-13.0,"(-16, 16]",Winter
-2568.640000000001,-13.0,"(-16, 16]",Summer
2523.7393124227897,-13.0,"(-16, 16]",Winter
10906.890769699592,-13.0,"(-16, 16]",Summer
-773.5705626037249,-13.0,"(-16, 16]",Summer
9382.78787878788,-13.0,"(-16, 16]",Summer
8.880952380952293,-13.0,"(-16, 16]",Summer
-2831.105,-13.0,"(-16, 16]",Summer
556.4646464646466,-13.0,"(-16, 16]",Summer
3021.353254045715,-13.0,"(-16, 16]",Summer
204.0418060200673,-13.0,"(-16, 16]",Winter
-964.120098039216,-13.0,"(-16, 16]",Summer
6423.722222222222,-13.0,"(-16, 16]",Spring
-9150.25,-13.0,"(-16, 16]",Summer
1370.7076923076925,-13.0,"(-16, 16]",Spring
-11147.444444444443,-13.0,"(-16, 16]",Winter
558.208333333333,-13.0,"(-16, 16]",Spring
3832.064686153603,-13.0,"(-16, 16]",Winter
579.0,-13.0,"(-16, 16]",Spring
-2090.333333333333,-13.0,"(-16, 16]",Winter
1398.5707692307694,-13.0,"(-16, 16]",Summer
1495.833333333333,-13.0,"(-16, 16]",Summer
-1787.5827587380004,-13.0,"(-16, 16]",Spring
1705.3552631578948,-13.0,"(-16, 16]",Spring
-3409.038461538462,-13.0,"(-16, 16]",Spring
-2584.816025240606,-13.0,"(-16, 16]",Winter
5140.346153846154,-13.0,"(-16, 16]",Spring
4858.657051282052,-13.0,"(-16, 16]",Summer
-1680.6313725490197,-13.0,"(-16, 16]",Winter
6419.15,-13.0,"(-16, 16]",Spring
6568.839285714284,-13.0,"(-16, 16]",Winter
-946.2777777777777,-13.0,"(-16, 16]",Winter
275.10769230769074,-13.0,"(-16, 16]",Winter
361.55465587044546,-13.0,"(-16, 16]",Spring
-430.03409090909105,-13.0,"(-16, 16]",Winter
-514.7777777777778,-13.0,"(-16, 16]",Spring
1622.8803418803418,-13.0,"(-16, 16]",Spring
883.4602503725259,-13.0,"(-16, 16]",Fall
4039.284615384615,-13.0,"(-16, 16]",Summer
40.9375,-13.0,"(-16, 16]",Fall
-137.81573498964826,-13.0,"(-16, 16]",Fall
-3174.75,-13.0,"(-16, 16]",Fall
1930.2307692307693,-13.0,"(-16, 16]",Fall
368.36521739130416,-13.0,"(-16, 16]",Winter
173.7097902097903,-13.0,"(-16, 16]",Winter
-3374.338461538461,-13.0,"(-16, 16]",Fall
-3532.223602484473,-13.0,"(-16, 16]",Winter
1437.958333333333,-13.0,"(-16, 16]",Winter
-2668.408822098413,-13.0,"(-16, 16]",Fall
2929.873333333333,-13.0,"(-16, 16]",Fall
-1801.605882352941,-13.0,"(-16, 16]",Fall
-397.78546842539976,-13.0,"(-16, 16]",Fall
1805.7965686274522,-13.0,"(-16, 16]",Winter
389.38962358678515,-13.0,"(-16, 16]",Fall
-2010.4411764705883,-13.0,"(-16, 16]",Winter
-1130.2684210526318,-13.0,"(-16, 16]",Fall
962.3970588235296,-13.0,"(-16, 16]",Fall
-2364.4076627230843,-13.0,"(-16, 16]",Winter
342.0,-13.0,"(-16, 16]",Winter
-89.44118942453086,-13.0,"(-16, 16]",Fall
2827.7238776477625,-13.0,"(-16, 16]",Winter
-3387.1186898219994,-13.0,"(-16, 16]",Winter
-1926.175,-13.0,"(-16, 16]",Fall
-4322.162337662338,-13.0,"(-16, 16]",Winter
744.6999999999997,-13.0,"(-16, 16]",Fall
919.4809771988756,-13.0,"(-16, 16]",Winter
-1623.1136363636365,-13.0,"(-16, 16]",Fall
148.79999999999927,-12.0,"(-16, 16]",Fall
-1948.9952153110046,-12.0,"(-16, 16]",Fall
-2506.226421006362,-12.0,"(-16, 16]",Fall
-1080.9368421052632,-12.0,"(-16, 16]",Summer
2209.600000000001,-12.0,"(-16, 16]",Winter
-921.606060606061,-12.0,"(-16, 16]",Spring
2443.859999999999,-12.0,"(-16, 16]",Winter
-675.8653846153848,-12.0,"(-16, 16]",Fall
-993.525691699605,-12.0,"(-16, 16]",Summer
-269.04166666666697,-12.0,"(-16, 16]",Fall
-6520.656862745099,-12.0,"(-16, 16]",Summer
506.15000000000015,-12.0,"(-16, 16]",Summer
-3479.9285714285716,-12.0,"(-16, 16]",Fall
314.2605566427005,-12.0,"(-16, 16]",Fall
-415.53846153846143,-12.0,"(-16, 16]",Spring
-1583.08152173913,-12.0,"(-16, 16]",Fall
-714.958333333333,-12.0,"(-16, 16]",Spring
-4901.333333333334,-12.0,"(-16, 16]",Winter
-567.060606060606,-12.0,"(-16, 16]",Summer
-3310.7,-12.0,"(-16, 16]",Fall
1067.0916666666662,-12.0,"(-16, 16]",Summer
-199.90277777777737,-12.0,"(-16, 16]",Fall
1753.3175,-12.0,"(-16, 16]",Winter
-68.43115942028999,-12.0,"(-16, 16]",Fall
-3225.7474999999995,-12.0,"(-16, 16]",Fall
-1254.6100233251145,-12.0,"(-16, 16]",Fall
3133.25,-12.0,"(-16, 16]",Fall
-1117.42,-12.0,"(-16, 16]",Fall
361.57999999999987,-12.0,"(-16, 16]",Fall
-1163.5834674020516,-12.0,"(-16, 16]",Fall
1077.740713264463,-12.0,"(-16, 16]",Spring
-3122.2452173913043,-12.0,"(-16, 16]",Spring
-3839.035714285714,-12.0,"(-16, 16]",Fall
-8931.503502114507,-12.0,"(-16, 16]",Spring
1256.9227272727271,-12.0,"(-16, 16]",Fall
2583.208333333334,-12.0,"(-16, 16]",Summer
-2334.4,-12.0,"(-16, 16]",Fall
982.8888888888894,-12.0,"(-16, 16]",Summer
2197.219624895224,-12.0,"(-16, 16]",Spring
335.3476923076924,-12.0,"(-16, 16]",Spring
-1870.5000400009521,-12.0,"(-16, 16]",Spring
3341.730769230769,-12.0,"(-16, 16]",Fall
-1671.752136752137,-12.0,"(-16, 16]",Winter
5355.78,-12.0,"(-16, 16]",Winter
-1583.6428571428573,-12.0,"(-16, 16]",Winter
-2220.8166666666666,-12.0,"(-16, 16]",Fall
-143.45933786958338,-12.0,"(-16, 16]",Spring
-6484.621559014857,-12.0,"(-16, 16]",Fall
3939.6730769230767,-12.0,"(-16, 16]",Spring
2790.7166666666667,-12.0,"(-16, 16]",Winter
302.2956521739129,-12.0,"(-16, 16]",Fall
119.61185015379215,-12.0,"(-16, 16]",Fall
-3474.8392857142853,-12.0,"(-16, 16]",Spring
814.7857142857142,-12.0,"(-16, 16]",Winter
-1109.486111111111,-12.0,"(-16, 16]",Winter
988.625,-12.0,"(-16, 16]",Spring
3784.5,-12.0,"(-16, 16]",Winter
2861.7219251336896,-12.0,"(-16, 16]",Summer
-1959.536923076923,-12.0,"(-16, 16]",Summer
395.29166666666697,-12.0,"(-16, 16]",Spring
-5285.973151312555,-12.0,"(-16, 16]",Summer
-2871.099815777785,-12.0,"(-16, 16]",Fall
3132.2857142857147,-12.0,"(-16, 16]",Winter
2304.6376518218617,-12.0,"(-16, 16]",Winter
-2686.3613713563877,-12.0,"(-16, 16]",Winter
-3182.488894236477,-12.0,"(-16, 16]",Spring
1278.5213675213672,-12.0,"(-16, 16]",Spring
2197.683333333333,-12.0,"(-16, 16]",Fall
38.764302059496,-12.0,"(-16, 16]",Spring
-977.3472222222226,-12.0,"(-16, 16]",Summer
149.52166666666562,-12.0,"(-16, 16]",Spring
1480.0641025641025,-12.0,"(-16, 16]",Summer
-558.5565610859729,-12.0,"(-16, 16]",Winter
-998.6397589781261,-12.0,"(-16, 16]",Summer
-2061.534090909091,-12.0,"(-16, 16]",Spring
1129.4230769230771,-12.0,"(-16, 16]",Summer
1252.9155555555553,-12.0,"(-16, 16]",Summer
881.3333333333335,-12.0,"(-16, 16]",Fall
17663.73076923077,-12.0,"(-16, 16]",Winter
-293.86453808815213,-12.0,"(-16, 16]",Spring
-1262.2784615384614,-12.0,"(-16, 16]",Winter
1932.75,-12.0,"(-16, 16]",Winter
-1228.7222222222224,-12.0,"(-16, 16]",Summer
-678.3942857142853,-12.0,"(-16, 16]",Summer
-410.83490995841294,-12.0,"(-16, 16]",Spring
-4352.6429695212155,-12.0,"(-16, 16]",Spring
-5307.041666666667,-12.0,"(-16, 16]",Winter
3430.6923076923085,-12.0,"(-16, 16]",Winter
747.833333333333,-12.0,"(-16, 16]",Spring
-3271.0952380952376,-12.0,"(-16, 16]",Summer
2216.9911804181984,-12.0,"(-16, 16]",Winter
1744.3139689019001,-12.0,"(-16, 16]",Winter
-832.8718496703333,-12.0,"(-16, 16]",Fall
1913.723515249123,-12.0,"(-16, 16]",Summer
1077.945365503474,-12.0,"(-16, 16]",Summer
451.5769230769229,-12.0,"(-16, 16]",Winter
-4679.166666666668,-12.0,"(-16, 16]",Winter
1510.7222222222226,-12.0,"(-16, 16]",Fall
3196.894545454545,-12.0,"(-16, 16]",Spring
-709.25,-12.0,"(-16, 16]",Winter
-94.5500000000002,-12.0,"(-16, 16]",Spring
-1089.7657342657346,-12.0,"(-16, 16]",Winter
-3174.9605712901366,-12.0,"(-16, 16]",Spring
801.3763932724838,-12.0,"(-16, 16]",Fall
1891.304487179488,-12.0,"(-16, 16]",Winter
3985.626984126984,-12.0,"(-16, 16]",Winter
4065.814685314685,-12.0,"(-16, 16]",Fall
2636.115384615385,-12.0,"(-16, 16]",Fall
1385.3082840087177,-12.0,"(-16, 16]",Summer
2782.776923076923,-12.0,"(-16, 16]",Summer
9544.76923076923,-12.0,"(-16, 16]",Spring
4413.459237981674,-12.0,"(-16, 16]",Fall
3203.6181818181817,-12.0,"(-16, 16]",Winter
901.6730769230772,-12.0,"(-16, 16]",Winter
-3748.4,-12.0,"(-16, 16]",Spring
-1453.666666666667,-11.0,"(-16, 16]",Fall
-778.2799999999997,-11.0,"(-16, 16]",Fall
-441.52444444444427,-11.0,"(-16, 16]",Winter
-1650.04840305496,-11.0,"(-16, 16]",Spring
937.0,-11.0,"(-16, 16]",Fall
-823.9200000000002,-11.0,"(-16, 16]",Spring
398.04761904761926,-11.0,"(-16, 16]",Fall
-2343.303571428572,-11.0,"(-16, 16]",Fall
594.0175438596493,-11.0,"(-16, 16]",Summer
-1016.077777777778,-11.0,"(-16, 16]",Summer
-2249.4017094017095,-11.0,"(-16, 16]",Summer
3096.944976076555,-11.0,"(-16, 16]",Fall
-1989.2857142857144,-11.0,"(-16, 16]",Summer
469.3819017682508,-11.0,"(-16, 16]",Winter
-3843.389475321477,-11.0,"(-16, 16]",Spring
4691.909090909091,-11.0,"(-16, 16]",Spring
2146.939393939394,-11.0,"(-16, 16]",Spring
1186.9329004329002,-11.0,"(-16, 16]",Fall
-969.6192925353388,-11.0,"(-16, 16]",Summer
-2583.9369230769234,-11.0,"(-16, 16]",Spring
-5297.275104169066,-11.0,"(-16, 16]",Fall
2201.2222222222226,-11.0,"(-16, 16]",Fall
-2429.8100000000004,-11.0,"(-16, 16]",Summer
-479.6346153846152,-11.0,"(-16, 16]",Fall
4553.921404682274,-11.0,"(-16, 16]",Winter
670.2392247519999,-11.0,"(-16, 16]",Summer
1303.5734265734268,-11.0,"(-16, 16]",Fall
3318.0707070707067,-11.0,"(-16, 16]",Winter
-133.57230769230773,-11.0,"(-16, 16]",Spring
3799.9605859286,-11.0,"(-16, 16]",Summer
239.56000000000043,-11.0,"(-16, 16]",Winter
-721.5437113442223,-11.0,"(-16, 16]",Fall
-524.9995937700005,-11.0,"(-16, 16]",Summer
-5347.952380952383,-11.0,"(-16, 16]",Winter
-959.8541032244048,-11.0,"(-16, 16]",Spring
-1382.9000000000005,-11.0,"(-16, 16]",Winter
-740.6935348484499,-11.0,"(-16, 16]",Fall
-1564.2678571428567,-11.0,"(-16, 16]",Winter
-99.51428571428595,-11.0,"(-16, 16]",Summer
917.1800000000003,-11.0,"(-16, 16]",Spring
194.0663617415689,-11.0,"(-16, 16]",Fall
2273.793535556368,-11.0,"(-16, 16]",Summer
182.0317626957604,-11.0,"(-16, 16]",Winter
-326.66666666666674,-11.0,"(-16, 16]",Fall
-2276.184750975997,-11.0,"(-16, 16]",Fall
-6311.490469733136,-11.0,"(-16, 16]",Fall
3194.714285714286,-11.0,"(-16, 16]",Spring
4438.578938799917,-11.0,"(-16, 16]",Spring
182.41947174031608,-11.0,"(-16, 16]",Fall
-2263.915930737509,-11.0,"(-16, 16]",Fall
182.6397039786998,-11.0,"(-16, 16]",Fall
-6205.795454545455,-11.0,"(-16, 16]",Spring
-444.681818181818,-11.0,"(-16, 16]",Summer
3129.92487786504,-11.0,"(-16, 16]",Winter
-1486.9710144927535,-11.0,"(-16, 16]",Winter
-777.0,-11.0,"(-16, 16]",Fall
-750.2974044810002,-11.0,"(-16, 16]",Winter
-1964.3484848484852,-11.0,"(-16, 16]",Spring
-3161.5288461538457,-11.0,"(-16, 16]",Winter
-3727.1206579494014,-11.0,"(-16, 16]",Summer
-1230.9095238095238,-11.0,"(-16, 16]",Summer
-3539.786086956521,-11.0,"(-16, 16]",Summer
-155.01608721051434,-11.0,"(-16, 16]",Winter
2187.4705882352937,-11.0,"(-16, 16]",Fall
5422.625,-11.0,"(-16, 16]",Fall
-1256.913043478261,-11.0,"(-16, 16]",Summer
1273.772893772894,-11.0,"(-16, 16]",Summer
-2188.08,-11.0,"(-16, 16]",Winter
-258.625,-11.0,"(-16, 16]",Spring
-147.0,-11.0,"(-16, 16]",Spring
2106.944444444445,-11.0,"(-16, 16]",Spring
1026.0466407143097,-11.0,"(-16, 16]",Winter
-62.29870129870142,-11.0,"(-16, 16]",Winter
-2595.5666666666666,-11.0,"(-16, 16]",Fall
437.0661423748006,-11.0,"(-16, 16]",Spring
-6231.330434782609,-11.0,"(-16, 16]",Winter
-935.0238095238092,-11.0,"(-16, 16]",Winter
-715.1666666666665,-11.0,"(-16, 16]",Winter
-445.6470588235295,-11.0,"(-16, 16]",Spring
664.9037433155081,-11.0,"(-16, 16]",Spring
-392.92884410864923,-11.0,"(-16, 16]",Winter
-4709.607692307693,-11.0,"(-16, 16]",Spring
-133.9714285714285,-11.0,"(-16, 16]",Fall
199.6849816849817,-11.0,"(-16, 16]",Fall
-2651.8888888888887,-11.0,"(-16, 16]",Fall
1099.8412698412706,-11.0,"(-16, 16]",Winter
1050.8815384615382,-11.0,"(-16, 16]",Winter
286.5454545454545,-11.0,"(-16, 16]",Winter
3671.302675585284,-11.0,"(-16, 16]",Spring
-2347.0,-11.0,"(-16, 16]",Spring
68.27625478003438,-11.0,"(-16, 16]",Spring
1614.7386363636358,-11.0,"(-16, 16]",Spring
2262.3239121845763,-11.0,"(-16, 16]",Winter
2329.7666666666673,-11.0,"(-16, 16]",Fall
-3949.463701764616,-11.0,"(-16, 16]",Spring
-86.09821428571469,-11.0,"(-16, 16]",Summer
2134.8041958041954,-11.0,"(-16, 16]",Winter
-5716.055555555556,-11.0,"(-16, 16]",Spring
3768.16,-11.0,"(-16, 16]",Winter
857.3272727272732,-11.0,"(-16, 16]",Winter
-3035.0019537846165,-11.0,"(-16, 16]",Winter
6230.333333333332,-11.0,"(-16, 16]",Summer
2165.83779264214,-10.0,"(-16, 16]",Fall
-5222.717948717949,-10.0,"(-16, 16]",Fall
-1137.5699300699298,-10.0,"(-16, 16]",Fall
-1408.185314685314,-10.0,"(-16, 16]",Winter
-2529.904761904761,-10.0,"(-16, 16]",Summer
5725.163076923076,-10.0,"(-16, 16]",Spring
1030.2628205128203,-10.0,"(-16, 16]",Spring
3521.299901701465,-10.0,"(-16, 16]",Winter
-1846.635451505016,-10.0,"(-16, 16]",Fall
-2241.4492753623185,-10.0,"(-16, 16]",Spring
-987.5989826410428,-10.0,"(-16, 16]",Winter
5999.278461538461,-10.0,"(-16, 16]",Winter
-1178.123076923077,-10.0,"(-16, 16]",Spring
-1607.7756601823214,-10.0,"(-16, 16]",Spring
501.836923076924,-10.0,"(-16, 16]",Spring
-2273.4694003537475,-10.0,"(-16, 16]",Spring
801.3838383838382,-10.0,"(-16, 16]",Spring
-84.75809523809585,-10.0,"(-16, 16]",Fall
-589.3627450980391,-10.0,"(-16, 16]",Fall
445.5059523809523,-10.0,"(-16, 16]",Winter
1001.6785714285717,-10.0,"(-16, 16]",Fall
583.0882352941177,-10.0,"(-16, 16]",Summer
-7052.227272727272,-10.0,"(-16, 16]",Summer
-3396.6,-10.0,"(-16, 16]",Fall
641.375,-10.0,"(-16, 16]",Winter
-1864.8019047619052,-10.0,"(-16, 16]",Spring
590.9658119658117,-10.0,"(-16, 16]",Summer
3153.4102564102564,-10.0,"(-16, 16]",Summer
-1138.5,-10.0,"(-16, 16]",Summer
1404.6800000000005,-10.0,"(-16, 16]",Fall
1014.1333333333334,-10.0,"(-16, 16]",Winter
1580.0922516216742,-10.0,"(-16, 16]",Winter
3220.666666666666,-10.0,"(-16, 16]",Summer
-3065.566153846154,-10.0,"(-16, 16]",Fall
-26.059376870807682,-10.0,"(-16, 16]",Winter
-3603.221202622439,-10.0,"(-16, 16]",Fall
3005.296988351047,-10.0,"(-16, 16]",Winter
-660.1648242190004,-10.0,"(-16, 16]",Fall
1036.8231884057973,-10.0,"(-16, 16]",Fall
-586.2314285714282,-10.0,"(-16, 16]",Fall
5549.16956521739,-10.0,"(-16, 16]",Winter
4850.5,-10.0,"(-16, 16]",Spring
-1144.8999999999996,-10.0,"(-16, 16]",Spring
227.5225891731734,-10.0,"(-16, 16]",Winter
942.9192957739842,-10.0,"(-16, 16]",Summer
-6341.95,-10.0,"(-16, 16]",Winter
-707.4523809523816,-10.0,"(-16, 16]",Summer
-224.59397770984265,-10.0,"(-16, 16]",Winter
-1675.3777777777784,-10.0,"(-16, 16]",Summer
4562.771315294829,-10.0,"(-16, 16]",Winter
458.7802197802198,-10.0,"(-16, 16]",Spring
-4200.61361977874,-10.0,"(-16, 16]",Summer
-364.19696969696906,-10.0,"(-16, 16]",Winter
-1827.75,-10.0,"(-16, 16]",Fall
4158.513843262101,-10.0,"(-16, 16]",Summer
-1991.3247863247848,-10.0,"(-16, 16]",Fall
-730.737254901961,-10.0,"(-16, 16]",Fall
4071.440559440559,-10.0,"(-16, 16]",Winter
365.1599999999999,-10.0,"(-16, 16]",Spring
4469.68205128205,-10.0,"(-16, 16]",Winter
963.7555555555556,-10.0,"(-16, 16]",Fall
996.3200964810612,-10.0,"(-16, 16]",Summer
-2826.704347826087,-10.0,"(-16, 16]",Fall
997.5333333333333,-10.0,"(-16, 16]",Summer
709.4615384615381,-10.0,"(-16, 16]",Fall
-164.01506347666648,-10.0,"(-16, 16]",Fall
-1373.5714285714284,-10.0,"(-16, 16]",Spring
-2869.7435897435903,-10.0,"(-16, 16]",Spring
620.6841908933034,-10.0,"(-16, 16]",Fall
841.9000000000002,-10.0,"(-16, 16]",Fall
-1136.69208795953,-10.0,"(-16, 16]",Spring
4899.809523809524,-10.0,"(-16, 16]",Spring
-1682.409090909091,-10.0,"(-16, 16]",Spring
-2182.1666666666665,-10.0,"(-16, 16]",Summer
-2592.8765060356877,-10.0,"(-16, 16]",Fall
-797.793689249952,-10.0,"(-16, 16]",Summer
2826.1197421500474,-10.0,"(-16, 16]",Fall
636.7750000000002,-10.0,"(-16, 16]",Winter
1784.2307692307693,-10.0,"(-16, 16]",Fall
3046.9051622571637,-10.0,"(-16, 16]",Winter
-2786.6944444444453,-10.0,"(-16, 16]",Summer
2353.4500732420865,-10.0,"(-16, 16]",Summer
2140.423076923077,-10.0,"(-16, 16]",Winter
-8499.765,-10.0,"(-16, 16]",Summer
1524.9830769230755,-10.0,"(-16, 16]",Spring
-7698.607272727272,-10.0,"(-16, 16]",Winter
-2862.7264721672727,-10.0,"(-16, 16]",Spring
-231.57509281762626,-10.0,"(-16, 16]",Winter
